"","year","country","fpu_em_clerks","fpu_em_elem_ocupation","fpu_em_professional","fpu_em_senior_official","fpu_em_technician","fsppaid_em","pri_ed_sppaid_em","sec_ed_sppaid_em","ter_ed_sppaid_em","tot_em_ter_ed_wpsec","psec_sformal_em","psec_spaid_em","psec_stotal_em","psec_spaid_em_rural","psec_spaid_em_urban","wbill_per_gdp","wbill_per_pub_expenditure","lfpr","egov_index","epar_index","online_ser_index","hum_cap_index","telcom_infra_index","gdp_percap","per_growth_gdp","upop","vdem_corr","icrg_qog","wbgi_gee","cofog_ggtot","time","time_squared"
"Slovak Republic-2008","2008","Slovak Republic",0.426171234674639,-0.0899893573681951,0.741852087863039,0.166515063524263,1.44695664694214,0.706451284635923,-1.04738538815841,2.1953788673874,-1.31073501835173,1.69681638843933,-0.369425436193007,-0.344818942299209,-0.0254390848053031,-0.57257431058647,-0.140961304390746,-1.82445608722707,-1.30085266146734,-0.705549484511336,-1.69858958096676,-1.78655709389096,-1.12558328616157,0.254560866640417,-1.89568401265576,18677.2927109318,5.57488636153474,-0.485805746514016,2.0003373076749,-1.05701075950477,-0.639982735774426,-1.13346732022718,1,1
"Slovak Republic-2010","2010","Slovak Republic",0.782108753489805,0.57264916552321,0.53515097649963,0.00347591504147314,1.1717450633464,0.74859551746447,-0.950957249931764,1.63788693435974,-0.863550806814023,1.84977632106174,-0.020601542141979,-0.00619149397419953,0.205036948695206,-0.160406618643712,0.0902480721313027,-1.26676546136969,-1.36462054693224,-0.746130758036254,-1.98619091118942,-1.77473928609278,-1.86497013712441,0.430741924576715,-1.55213339521016,16750.7974416083,5.87125610880706,-0.503623699016735,1.82644893569447,-1.05701075950477,-0.696309436482167,-0.397709900252395,2,4
"Slovak Republic-2012","2012","Slovak Republic",0.447424636367862,1.1824894944512,0.995942267447504,0.271974489641289,1.40638195670223,0.902804685029606,-1.02138029026847,1.49730953904039,-0.689393551170812,1.13772747550462,-0.0349856832577593,-0.0157557842067577,-0.112411567121564,-0.396861830604441,0.292848648000725,-1.39108933416828,-1.2911475875521,-0.610644644876552,-1.23576171115578,-1.55523444865608,-0.962938832213733,-0.662470437951245,-0.868976819758053,17481.8954435252,1.89674227140716,-2.78861800453167,1.92581371968329,-1.05701075950477,-0.697820031186713,-0.56750007409273,3,9
"Slovak Republic-2014","2014","Slovak Republic",0.337175265187251,1.15582224877545,0.933164369122504,-0.650198555485861,1.43336138512405,0.647178032989289,-1.08348570409927,1.25727456700834,-0.429699242018007,1.31648984462407,-0.0751005711873687,-0.0598252530819968,-0.110994229792428,-0.385256999754808,0.176391972470079,-1.07350220912937,-1.06721154647371,-0.463447125822274,-1.40122152558672,0.253364315767125,-1.04945306027487,-1.42894702030643,-0.759914291191972,18674.3440568625,2.64158974610042,-2.78862971586195,1.69396255704271,-1.0404345674032,-0.616810378454417,-0.242068907565422,4,16
"Slovak Republic-2016","2016","Slovak Republic",0.205981741661082,0.731458745584812,0.850801267791464,-0.124544333500435,0.712041129134325,0.424111368977268,-1.04570059579059,1.38872342133579,-0.574360448529609,0.704176789207175,-0.707407133988883,-0.693066080138211,-0.665482809978432,-1.07680212380351,-0.292164416990499,-0.89453333945329,-0.702751235218082,-0.185925781396961,-1.66825528165442,-0.0569625630815713,-1.3142164306344,-2.21677888241147,-0.608483198280059,16508.6703604932,2.13272778393984,-0.540388910870938,1.65256056371404,-0.858095881411536,-0.580565658424183,-0.326963994485588,5,25
"Slovak Republic-2018","2018","Slovak Republic",0.209348432456797,1.44012799847916,0.974874958236669,0.150836169548346,0.663216691914131,0.433172161685058,-1.04762929791868,1.33184986091326,-0.521114806200776,0.587076824990825,-0.843602897105313,-0.836438761005863,-0.822504982568361,-1.07793442969126,-0.526996736253572,-0.845549116233729,-0.390218493434785,-0.0936932321402567,-0.243922045761456,0.915562774335305,0.372868386735589,-1.64961824438826,-0.272164456472798,19406.3475337924,3.76863150894924,-0.543735005237645,1.29650342108744,-0.758638513974215,-0.959848649209437,-0.45430662486584,6,36
"Spain-2008","2008","Spain",-0.996257605256125,-0.260511280098358,-1.51850920306211,-1.45868789132544,-0.331622127551414,-1.26880152566149,0.728952591110264,-1.12724678654135,0.542362280720586,-0.457361959573997,-1.16586513731447,-1.16228777150156,-1.11402896310124,-1.33078016072725,-1.0023730175614,-0.0543392976228921,0.591611243710015,0.157232925060893,-0.160043112056885,-0.708911626614904,0.159967657070543,1.42429631493869,-1.09791316572329,35366.2596011983,0.887145182485298,0.470549849670675,-0.757035448014812,-0.0624370851315703,-0.52715327683374,-0.510903349479285,1,1
"Spain-2010","2010","Spain",-1.26211762990007,-0.234464983178959,-1.03910693840231,-0.275922110779087,-0.347779381136701,-1.14372092747699,0.903338394293951,-1.24892711412793,0.556679357705384,0.210133308813791,-0.424411930694819,-0.419061893620269,-0.489800714121089,-0.771492277868181,-0.241623600295829,0.499008697715819,0.454800049452917,0.29161969757605,0.170416906209343,0.986943792424974,0.539069791704503,1.28851232786253,-0.903309966727952,30502.7197080776,0.163010230841422,0.490040849356748,-0.740474650683342,-0.0624370851315703,-0.375827707889148,0.139958983575332,2,4
"Spain-2012","2012","Spain",-1.45621936807279,0.34966455730147,-0.520670819541349,-1.05849702334858,-0.293207056939852,-0.956083276110778,0.470590453654906,-1.01864678512423,0.638031911423817,-0.254971957439242,-0.47111933273857,-0.474953832962245,-0.551135431022005,-0.929435904211581,-0.269490240162798,0.15834184928544,-0.426754126033122,0.420068359971215,0.462269634441687,-0.211505932343669,0.499426998872773,0.607100943177595,-0.0136431647143507,28324.4293363918,-2.95944130173555,0.509280891965319,-0.649390265360259,-0.0624370851315703,-0.119965717085855,0.521986874716086,3,9
"Spain-2014","2014","Spain",-1.21061771979872,-0.350302122000186,-0.674052840767244,-0.271424139116139,-0.725583590215351,-0.98347485394584,0.508914489300891,-1.21121014006478,0.758722131673351,-0.542003044105267,-0.268140802089474,-0.261972614472607,-0.433119352231529,-0.578743029574973,-0.107259217341963,0.240786461011038,0.257932406377384,0.416473127087848,1.19787639276588,0.825506701947266,1.57064295799585,0.149564074536966,0.213466950029084,29461.5503337389,1.38390794267029,0.528688239292224,-0.56658627870291,-0.0790132772331409,-0.0406506027897038,0.012616353195081,4,16
"Spain-2016","2016","Spain",-1.41022488785701,-0.265041160635104,-0.442347575586465,0.0366288763222841,-0.836218774572986,-0.955870453893258,0.282829327561009,-1.21296442724194,0.902738442399607,-0.260364124834648,-0.231000887166101,-0.216157408716539,-0.381746771198597,-0.441915081738408,-0.102370940382526,0.101853879649302,0.59499506788682,0.433299959337415,0.882123913560184,1.36493126838983,1.38797631201,-0.508712423752293,0.11397387306525,26505.3432155204,3.03130132981933,-2.7875489273815,-0.434099900051151,-0.26135189161551,-0.129803962814365,-0.369411537945673,5,25
"Spain-2018","2018","Spain",-1.54109220137661,0.189620822230363,-0.3908962906284,-0.0182774670044558,-0.837230449908739,-0.880966995215763,0.112955042772942,-1.1186737275481,0.956411248855757,-0.400113932413869,-0.385001521586639,-0.38532241218898,-0.422514932733147,-0.835924657281147,-0.176318110464738,-0.112670708138163,0.450049824934476,0.35318954395962,1.20385133050922,1.55058756991074,1.52830376680943,-0.325590899897293,0.474398867000312,30389.3609902899,2.43004714546871,0.568632240794799,-0.765315846680547,-0.26135189161551,-0.360915135502517,-0.468455806019201,6,36
"Switzerland-2008","2008","Switzerland",-0.423302236645518,-0.910060843252898,-2.76113746987729,-0.613203195749824,0.828811458267123,-0.500235293076609,0.141038776316994,1.03272447335906,-1.0247457059905,-1.6298176986848,-1.08496477060677,-1.08171314397187,-0.884941623640992,-1.02138905649648,-1.02276147229234,-2.15003924261999,-0.451444860082502,1.65529388299092,0.297269430606393,-0.543097570286017,-0.645911229915418,0.688962848885368,1.14221510018927,72487.8459417575,2.1547019611267,0.285678135910066,-0.864680630669366,0.733221711148395,1.7428224934295,-1.93997064596877,1,1
"Switzerland-2010","2010","Switzerland",-0.501501050664151,1.18779465764133,-1.12386488698993,0.10311290488576,-0.136268411063399,-0.375694448260808,0.12112212368315,1.00874302989923,-0.983132353082849,-1.27087236286809,-0.487649494907922,-0.475687213926151,-0.255529950315483,-0.360199644438678,-0.448102715087163,-1.9040077700244,-0.380688070490156,1.47735988261366,-0.265753549054427,-1.30574739513879,-1.30039021779439,0.516163043576131,0.986620200091647,74605.7210819748,3.00269906375317,0.287811271068842,-0.864680630669366,0.733221711148395,1.41593740914833,-1.69943456636163,2,4
"Switzerland-2012","2012","Switzerland",-0.318604089129583,1.3242815686541,-1.14366729521563,-0.16836318065357,-0.0955398099034981,-0.3463050584604,-0.0824529050185475,0.973730175846769,-0.81919554839661,-1.10722649721608,-0.428578847978906,-0.415407519590564,-0.142076915931484,-0.700806647875089,-0.26211123166986,-1.81712933235351,-0.250224304332675,1.65073719870597,0.881089789719991,-0.787441688928167,0.0120099686291112,-0.320074119295247,1.78658252449028,83538.230025042,1.0060240455055,0.289735275329699,-0.864680630669366,0.865831462788856,1.44768182891467,-1.67113620405491,3,9
"Switzerland-2014","2014","Switzerland",-0.312095718946503,0.359693679775135,-1.18412416302508,0.448430625632222,0.469145363644856,-0.492099144981968,-0.0249011246843403,0.760066781786379,-0.661155073229999,-1.05108642406338,-0.478110682226159,-0.465533976570604,-0.225892570834691,-0.361723822087599,-0.45585313678044,-1.82289023437873,-0.3776959601906,1.75533202147159,-0.11523107898184,-0.676412655169889,-0.959095030303855,-0.900403846497538,1.36063235431692,86605.5633762421,2.44921805580964,0.291533801051805,-0.8729610293351,0.932136589241633,1.89543867663586,-1.58624111713474,4,16
"Switzerland-2016","2016","Switzerland",0.0650397967427378,-0.0561633932371096,-0.51628279497484,0.0915576816782707,0.639028343733119,-0.230118617715499,-0.275403911022585,0.767796805734825,-0.505883353889737,-0.830625997237296,-0.239411621365109,-0.220748294408775,0.0657719303035782,-0.353779417875104,-0.138720844117678,-1.77405756601734,-0.353864257355352,1.92970115986136,0.180758144611277,0.0666867222142771,-0.399621056794415,-0.869438690860248,1.20043535154035,80172.2320869148,1.72274067016851,0.29333232677391,-0.914363022663775,0.932136589241633,1.68473692479274,-1.52964439252129,5,25
"Switzerland-2018","2018","Switzerland",0.220132584753712,1.03496693554923,-0.796340976538977,0.828061183240779,0.521436142454432,0.120462968398925,-0.494596697546594,0.769585668696086,-0.365470843835286,-0.838987032959549,0.0768485374886623,0.0960874508501785,0.363277977471397,0.402139643992366,0.0424422676951079,-1.75759980221413,-0.340448997766189,1.98852363418758,1.32449911186511,1.03848256532262,1.01025106164226,-0.726002395207061,1.52776903573634,82818.1081617471,2.75055377478878,0.295758245189773,-0.90608262399804,0.932136589241633,1.74780177910541,-1.6003902982881,6,36
"United Kingdom-2008","2008","United Kingdom",0.341739378502746,-0.261088354669927,-0.665737554177431,0.570438405158336,0.4755871135729,0.630258213882894,-0.527921065700447,0.504900432052273,-0.110511465963397,1.20529585446762,1.03607107154811,0.973234166717638,1.0707287967853,1.17810365087282,0.913008184708745,-0.274610984263772,0.409194338934595,0.639012466616693,0.579929946925907,-0.460227016837,0.12158700814952,1.12372075245949,0.50084269509202,47286.9984928367,-0.281153555903288,0.586868455093357,-0.699072657354668,0.733221711148395,0.943234132873002,-0.100577096031809,1,1
"United Kingdom-2010","2010","United Kingdom",0.17567982843381,-0.794198928421453,-1.39653250124506,0.864584045246448,-0.179491220808145,0.240768198272757,-0.552480972954066,0.349505377535268,0.0357187754112692,1.35475816499572,1.21025916244487,1.23160256556264,1.19222419272348,1.0299505569589,1.24161368406399,0.0925149729905107,0.128391666008044,0.544386273061479,0.895452620833788,0.778490793762503,0.593743571109189,0.844144548400978,0.604207382246076,39435.8399018505,1.94952146428622,0.609663722966554,-0.699072657354668,0.733221711148395,0.78999050845178,0.338047519722389,2,4
"United Kingdom-2012","2012","United Kingdom",0.0875262383394677,-0.221394605449765,0.00160951228834015,0.523451417985573,-0.246662691372351,0.419134045966583,-0.648988821483601,0.27987802518232,0.12267425791732,0.746246033304163,0.822377424542269,0.790477872863727,0.821223510080935,1.21498290581706,0.721035484412716,-0.314612981669217,-0.208316259443587,0.656528334221179,1.83041547501748,1.32444433426642,1.73684436296477,-0.107767046448779,1.31380778578989,42462.771568145,1.4789239242734,0.632040729043913,-0.699072657354668,0.666916656304917,0.74763832807534,0.0833622589618872,3,9
"United Kingdom-2014","2014","United Kingdom",-0.421602213266397,0.262944908334199,-0.460591216941594,1.15827448137892,-0.487565523368163,0.287101859093931,0.384932905268806,-0.568900337706588,0.288230380786754,0.483113495894736,0.77087422264028,0.770196459732364,0.775392899973996,0.542963535832823,0.82665794370309,-0.806533054025267,-0.399905958904774,0.752836400238712,1.52534894216044,1.46917600507878,1.2995688680828,-0.879048566747683,1.6052012395408,47425.6076805194,2.60747590068877,0.654124951864185,-0.616268670697319,0.749797903249966,0.908589093224175,-0.270367269872144,4,16
"United Kingdom-2016","2016","United Kingdom",-0.0593191465937927,0.120279479770738,-0.214563184040177,0.476762996900736,0.0614986043163583,0.318353216891058,0.195363725393648,-0.658768006980081,0.490733515637078,0.468653419365923,0.998113283432427,0.977258528805561,0.869853074979998,1.06321217286175,0.960146377245387,-0.904712139552934,-0.21014689102404,0.845657276377752,2.09756413373409,1.61222983898153,1.88686737780553,0.5941098146631,1.34412322407182,41064.1334316223,1.91815513204681,0.67591639142737,-0.616268670697319,0.932136589241633,0.857549484144984,-0.496754168325924,5,25
"United Kingdom-2018","2018","United Kingdom",-0.0593191465937927,0.120279479770738,-0.214563184040177,0.476762996900736,0.0614986043163583,0.318353216891058,0.195363725393648,-0.658768006980081,0.490733515637078,0.468653419365923,1.34796619881463,1.1684724462936,0.933911600162271,0.570321507120892,1.28060275148978,-0.952866333121004,-0.191428286329099,0.954018911240438,1.87488280014579,1.55058756991074,1.76753740806603,0.234985193536384,1.21804022051854,43043.2278164551,1.34072060244353,0.6973313953743,-0.765315846680547,0.932136589241633,0.329631990720516,-0.581649255246091,6,36
